Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;"""Powinny one nast¹piæ w dwóch obszarach, a ju¿ na pewno w kwestiach dotycz¹cych pracy Pañstwowej Komisji Wyborczej. Tak, by nie powtórzy³a siê sytuacja z 2014 r., ¿e w wyborach do sejmików wojewódzkich kilka milionów g³osów okaza³o siê niewa¿nych. Liczne obawy i w¹tpliwoœci co do dzia³ania poszczególnych cz³onków komisji obwodowych w gminach, równie¿ wskazuj¹ na koniecznoœæ zwiêkszenia transparentnoœci dzia³añ tych komisji oraz wprowadzenia lepszej formy przechowywania kart z oddanymi g³osami"" - odpowiedzia³ Kuchciñski. Doda³, ¿e w najbli¿szych tygodniach ta kwestia powinna zostaæ uregulowana."
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;"""Osobn¹ spraw¹ jest zmiana obszaru okrêgów wyborczych. Dysponujê pismami PKW wskazuj¹cymi, ¿e w kilku przypadkach mamy do czynienia ze zmian¹ liczby ludnoœci, a wiêc zachwianiem obowi¹zuj¹cej proporcjonalnoœci: stosunku liczby mandatów do liczby wyborców"" - zaznaczy³ Kuchciñski."
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;"""PiS przedstawi³o konkretny program zmian, otrzymuj¹c silny spo³eczny mandat do jego realizacji. Chcemy jak najlepiej wywi¹zaæ siê z obietnic. Jeœli wierzyæ sonda¿om, ca³kiem nieŸle zdaniem obywateli nam siê to udaje"" - taki fragment zapowiedzianego wywiadu z marsza³kiem Sejmu zamieœci³ w niedzielê na Twitterze dyrektor Centrum Informacyjnego Sejmu Andrzej Grzegrzó³ka."
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;"Wywiad z marsza³kiem Sejmu opublikowany zostanie w poniedzia³ek w tygodniku ""Do Rzeczy""."
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;Z³o¿ony w po³owie listopada przez pos³ów PiS projekt zmian m.in. w Kodeksie wyborczym zak³ada wprowadzenie dwukadencyjnoœci wójtów, burmistrzów i prezydentów miast, likwidacjê jednomandatowych okrêgów wyborczych w wyborach do rad gmin, zmniejszenie liczebnoœci mandatów w okrêgach wyborczych do rad powiatów i sejmików województw. Przewiduje reformê Pañstwowej Komisji Wyborczej: PiS chce, by 7 na 9 jej cz³onków wybiera³ Sejm (obecnie 9-osobowy sk³ad tworzy po 3 sêdziów delegowanych tam przez TK, S¹d Najwy¿szy i Naczelny S¹d Administracyjny).
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;autor: Danuta Starzyñska-Rosiecka
Kuchciñski: Zmiany w ordynacji wyborczej powinny dotyczyæ pracy PKW - Bankier.pl;2017-11-19 13:04;https://www.bankier.pl/wiadomosc/Kuchcinski-Zmiany-w-ordynacji-wyborczej-powinny-dotyczyc-pracy-PKW-4036296.html;dsr/ eaw/
Ministerstwo Rolnictwa pracuje nad nowelizacj¹ przepisów dotycz¹cych gruntów rolnych - Bankier.pl;2017-11-19 07:24;https://www.bankier.pl/wiadomosc/Ministerstwo-Rolnictwa-pracuje-nad-nowelizacja-przepisow-dotyczacych-gruntow-rolnych-4036255.html;Mowa o dwóch rz¹dowych ustawach przyjêtych przez parlament w pierwszym pó³roczu jego prac: o kszta³towaniu ustroju rolnego oraz gospodarowaniu nieruchomoœciami rolnymi.
Ministerstwo Rolnictwa pracuje nad nowelizacj¹ przepisów dotycz¹cych gruntów rolnych - Bankier.pl;2017-11-19 07:24;https://www.bankier.pl/wiadomosc/Ministerstwo-Rolnictwa-pracuje-nad-nowelizacja-przepisow-dotyczacych-gruntow-rolnych-4036255.html;"Zmiany maj¹ poszerzyæ grono osób, które mog¹ staæ siê posiadaczami takich gruntów - uzasadnia wiceminister rolnictwa Zbigniew Babalski: ""Chcemy u³atwiæ zniesienie wspó³w³asnoœci nieruchomoœci rolnej w przypadku rozwodu lub uniewa¿nienia ma³¿eñstwa. Planujemy te¿ rozszerzyæ katalog osób bliskich w rozumieniu ustawy o rodzeñstwo rodziców, pasierba, ziêcia oraz synow¹. W innej sferze, chcemy te¿ umo¿liwiæ nabywanie gruntów rolnych przez: uczelnie publiczne na cele dydaktyczne, pañstwowe lub samorz¹dowe osoby prawne na cele publiczne czy spó³ki prawa handlowego w wyniku ich podzia³u lub po³¹czenia"" - wylicza wiceminister."
Ministerstwo Rolnictwa pracuje nad nowelizacj¹ przepisów dotycz¹cych gruntów rolnych - Bankier.pl;2017-11-19 07:24;https://www.bankier.pl/wiadomosc/Ministerstwo-Rolnictwa-pracuje-nad-nowelizacja-przepisow-dotyczacych-gruntow-rolnych-4036255.html;Informacyjna Agencja Radiowa (IAR) / Micha³ Fedusio/zr
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Obowi¹zkowe znakowanie i rejestracja zwierz¹t w jednolitym krajowym systemie ewidencyjnym - to propozycja zawarta w projekcie ustawy o ochronie zwierz¹t. To jeden z postulatów Najwy¿szej Izby Kontroli po raporcie dotycz¹cym zapobiegania bezdomnoœci czworonogów.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Projekt nowelizacji ustawy o ochronie zwierz¹t pos³owie PiS z³o¿yli w Sejmie w zesz³ym tygodniu. Wœród jego sygnatariuszy jest prezes ugrupowania Jaros³aw Kaczyñski.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Projekt, który czeka na pierwsze czytanie w Sejmie, przewiduje wiele zmian zwiêkszaj¹cych prawn¹ ochronê zwierz¹t. Dotycz¹ one m.in. obowi¹zku ich oznaczania, zakazu trzymania psów na uwiêzi, zakazu chowu i hodowli zwierz¹t na futra, kar za znêcanie siê nad zwierzêtami, zakazu wykorzystywania zwierz¹t w cyrkach.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Wnioskodawcy podkreœlili w uzasadnieniu, ¿e projekt nowelizacji to wypadkowa postulatów spo³ecznych, sugestii organów sprawuj¹cych nadzór nad przestrzeganiem przepisów ustawy o ochronie zwierz¹t oraz zaleceñ Najwy¿szej Izby Kontroli.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;W ostatnim raporcie Izby nt. zapobiegania bezdomnoœci zwierz¹t, opublikowanym w czerwcu 2016 r., podkreœlono, ¿e najwa¿niejszymi dzia³aniami zapobiegaj¹cymi bezdomnoœci zwierz¹t s¹ ich trwa³e znakowanie i rejestrowanie (zapewniaj¹ce identyfikacjê) oraz kastracja lub sterylizacja (w celu zapobie¿enia nadmiernej populacji).
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Autorzy projektu proponuj¹, by psy w ca³ym kraju podlega³y obowi¹zkowemu oznakowaniu. Obecnie jest to jedynie uprawnienie w³aœciciela. Brak tego obowi¹zku, jak wskazano, sprawia, ¿e to samo zwierzê mo¿e byæ kilkukrotnie od³awiane i ponownie wypuszczane, co mo¿e prowadziæ do nadu¿yæ. Nie ma równie¿ mo¿liwoœci zidentyfikowania zwierz¹t porzuconych lub poszkodowanych w wypadkach drogowych, co dodatkowo obci¹¿a gminy.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;"Zgodnie z projektem, psy maj¹ byæ oznakowane ""w sposób trwa³y urz¹dzeniem elektronicznym (mikrochipem), zawieraj¹cym odnoœnik do danych znajduj¹cych siê w centralnym rejestrze zwierz¹t oznakowanych"". W uzasadnieniu projektu podano, ¿e obecnie w Polsce istnieje kilka niezale¿nych i niepowi¹zanych ze sob¹ baz danych zwierz¹t poddanych identyfikacji. Projekt zak³ada utworzenie centralnej bazy danych prowadzonej przez G³ównego Inspektora Weterynarii."
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;"""Celem projektowanej regulacji jest równie¿ zwiêkszenie odpowiedzialnoœci w³aœcicieli lub opiekunów za swoje zwierzêta, poprzez wprowadzenie obowi¹zku polegaj¹cego na niezw³ocznym zawiadomieniu najbli¿szego schroniska dla zwierz¹t, stra¿y gminnej lub policji w przypadku ucieczki lub zagubienia siê zwierzêcia""  zaznaczono w uzasadnieniu."
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;NIK w raporcie poruszy³ tak¿e problem dzia³añ podejmowanych przez gminy w celu zapewnienia opieki bezdomnym zwierzêtom. W ocenie Izby, gminy, skupiaj¹c siê na usuwaniu skutków bezdomnoœci, nie dostrzegaj¹ korzyœci wynikaj¹cych z zapobiegania jej. Izba przekonywa³a, ¿e skuteczniejsze od umieszczania zwierz¹t w schroniskach jest zaprogramowanie i finansowanie profilaktyki.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;"Projekt ustawy - jak wskazuj¹ jego autorzy - ma uszczelniæ system finansowania od³awiania i opieki nad bezdomnymi zwierzêtami przez samorz¹dy. Wed³ug wnioskodawców, brak wyszczególnienia tych obowi¹zków w obecnych przepisach powoduje, ¿e wiêkszoœæ gmin nie realizuje tego zadania w³aœciwie. ""Doprowadza to do sytuacji, ¿e w polskich schroniskach ginie co czwarty pies, a 80 proc. œrodków przeznaczonych na opiekê nad bezdomnymi zwierzêtami otrzymuj¹ firmy wy³apuj¹ce, nie sprawuj¹c w rzeczywistoœci ¿adnej opieki""  napisano w uzasadnieniu."
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;NIK postulowa³ tak¿e ustalenie w rozporz¹dzeniu w sprawie wymagañ weterynaryjnych dla schronisk minimalnej powierzchni przypadaj¹cej na okreœlone zwierzê w pomieszczeniu, boksie lub kojcu oraz powierzchni wybiegu.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;"W ustawie o ochronie zdrowia zwierz¹t i zwalczaniu chorób zakaŸnych proponuje siê wprowadzenie definicji schroniska oraz miejsca czasowego przetrzymywania zwierz¹t, objêcie schronisk kontrol¹, jako dzia³alnoœci nadzorowanej, ustala siê normy powierzchni, któr¹ schronisko bêdzie zobowi¹zane zapewniæ przetrzymywanym zwierzêtom oraz doprecyzowuje formê prowadzenia schronisk. ""Koniecznym jest wprowadzenie uzyskania zezwolenia na prowadzenie schroniska przez podmiot do tego odpowiednio przygotowany, a nie, jak to jest obecnie, kiedy numer identyfikacyjny otrzymuje w zasadzie ka¿dy wnioskodawca, po fakcie uruchomienia schroniska""  wskazano w uzasadnieniu."
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;Przewidziano, ¿e w okresie przejœciowym schroniska dla zwierz¹t bezdomnych bêd¹ musia³y dostosowaæ swoje standardy do nowo wprowadzanych przepisów.
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;autor: Karolina Kropiwiec
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;edytor: Karolina Wichowska
Obowi¹zek znakowania i rejestracji zwierz¹t w projekcie ustawy o ich ochronie - Bankier.pl;2017-11-19 07:10;https://www.bankier.pl/wiadomosc/Obowiazek-znakowania-i-rejestracji-zwierzat-w-projekcie-ustawy-o-ich-ochronie-4036252.html;kkr/ karo/
Japonia g³ównym odbiorc¹ polskiego puchu z gêsi - Bankier.pl;2017-11-19 07:07;https://www.bankier.pl/wiadomosc/Japonia-glownym-odbiorca-polskiego-puchu-z-gesi-4036251.html;Rocznie na japoñski rynek trafia ponad 100 ton polskiego puchu z gêsi. Japonia jest najwiêkszym jego odbiorc¹. Polski puch jest najlepszy na œwiecie - zapewni³ prezes Fundacji Hodowców Polskiej Bia³ej Gêsi Andrzej Klonecki.
